PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
62,2025-10-20,13:41:39.39,12,5,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,0,1,2,Curveball,,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,59.97137,4.276782,-2.838322,1455.567802,174.697486,11:45,1.96459,0.50231,3.99694,-33.63746,5.11567,-0.37232,1.97573,-1.3922,55.07266,-4.521617,-2.932511,0.448048,,,,,,,,,,,,-0.62713,4.33965,-1.04598,50,0.94224,4.40047,-89.39904,10.03427,-0.495,15.85583,-28.74878,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,08e7e170-addc-11f0-be4b-cd08b4f7fef8,84.12584,4.89872,,,,,,,,,2025-10-20,17:41:39.39,2025-10-20T13:41:39.3980000-04:00,2025-10-20T17:41:39.3980000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.99646,-87.42567,7.92791,1.96843,6.45628,-14.37439,-0.50214,4.33886,-0.2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,c433d5de-81a0-41f8-9ebf-0e9cf37fe379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2025-10-20,13:41:58.94,13,1,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,0,0,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,59.20023,4.314086,-2.348655,1291.966948,180.684449,12:00,2.01644,0.42053,4.77713,-32.26293,5.65886,0.05539,2.10677,-1.08445,54.61008,-4.297615,-2.334333,0.443216,,,,,,,,,,,,-0.84839,5.14977,-0.90386,50,0.89427,3.62927,-88.3565,10.24426,-0.65724,14.94266,-28.18464,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,1485d190-addc-11f0-be4b-cd08b4f7fef8,85.04296,4.59015,,,,,,,,,2025-10-20,17:41:58.94,2025-10-20T13:41:58.9490000-04:00,2025-10-20T17:41:58.9490000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.21675,-86.34074,7.47133,2.01976,6.44217,-14.09232,-0.42026,3.5406,-0.32862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,127f26c5-b653-4bc9-9962-4e929e786bf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2025-10-20,13:42:14.02,13,2,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,1,0,Curveball,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,59.20396,3.99481,-2.055903,1468.308323,126.551914,10:15,1.97904,0.51733,4.64253,-35.091,2.98587,-2.67414,1.63624,-1.03161,54.82848,-5.305856,-2.745097,0.444122,,,,,,,,,,,,2.07177,2.49075,-0.92137,50,0.9241,2.91774,-88.37849,9.96318,1.60965,14.67131,-30.23886,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,1d88a470-addc-11f0-be4b-cd08b4f7fef8,84.86959,4.37548,,,,,,,,,2025-10-20,17:42:14.02,2025-10-20T13:42:14.0250000-04:00,2025-10-20T17:42:14.0250000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.35225,-86.42328,7.33566,1.98335,5.93331,-15.11943,-0.51824,3.13225,0.80482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5d878e87-2623-4b0b-9a4a-36b9d34d6c1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2025-10-20,13:43:02.77,13,3,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,1,1,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,61.10682,4.717599,-2.264107,1427.879729,331.702304,5:00,1.8858,0.41255,4.72594,-36.20132,-0.82028,0.90323,1.91303,-0.96941,56.87555,-4.851701,-2.030898,0.428111,,,,,,,,,,,,-1.62012,-1.67118,-0.88121,50,0.66398,3.69103,-91.02335,11.60595,-1.34848,14.34684,-33.56502,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,3a8991b0-addc-11f0-be4b-cd08b4f7fef8,88.04354,4.23127,,,,,,,,,2025-10-20,17:43:02.77,2025-10-20T13:43:02.7730000-04:00,2025-10-20T17:43:02.7730000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.2708,-89.15546,7.17343,1.89054,7.23595,-16.78251,-0.41209,3.51547,-0.67424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,f33e0c62-ca82-42dc-a760-43c40a374b92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2025-10-20,13:43:20.00,13,4,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,1,2,Changeup,,BallCalled,Undefined,Undefined,Undefined,0,0,,52.69697,2.291794,-0.594153,1387.847076,167.159063,11:30,1.91526,0.31875,4.51631,-35.22774,14.03284,-2.82232,0.46314,-0.30084,48.03274,-7.154875,-1.320607,0.505151,,,,,,,,,,,,2.6189,14.3915,-0.42513,50,1.21078,0.59566,-79.10569,6.5152,1.58373,14.37303,-23.4711,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,44de11e0-addc-11f0-be4b-cd08b4f7fef8,74.61617,4.66423,,,,,,,,,2025-10-20,17:43:20.00,2025-10-20T13:43:20.0020000-04:00,2025-10-20T17:43:20.0020000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.47414,-76.98303,7.18651,1.91701,3.0489,-11.73555,-0.31989,0.82955,0.79187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,14231d21-d8cb-4dd6-9851-589c4a248d57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2025-10-20,13:43:42.44,13,5,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,2,2,Changeup,,BallCalled,Undefined,Undefined,Undefined,0,0,,47.91654,5.536826,-2.229677,1482.121568,148.141401,11:00,2.04276,0.26987,4.78161,-46.67597,11.57808,-6.21264,1.72327,-1.68073,44.29085,-6.920321,-3.832718,0.549331,,,,,,,,,,,,5.67433,11.14701,-0.69491,50,0.55544,2.29227,-71.39284,11.14055,2.86055,9.99987,-26.55459,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,52549290-addc-11f0-be4b-cd08b4f7fef8,68.61511,3.62569,,,,,,,,,2025-10-20,17:43:42.44,2025-10-20T13:43:42.4470000-04:00,2025-10-20T17:43:42.4470000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.21083,-69.722,4.99993,2.0462,6.70365,-13.27729,-0.27197,2.77023,1.43028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,27adea82-79f7-4f5d-983c-873238335d14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2025-10-20,13:44:01.57,13,6,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,3,2,Curveball,,BallCalled,Walk,Undefined,Undefined,0,0,,60.20956,4.062293,-2.58877,1434.949977,186.994049,12:15,1.91421,0.46887,4.85079,-33.73018,2.79103,0.22032,1.71475,-1.17357,55.56344,-4.935842,-2.531703,0.434955,,,,,,,,,,,,-1.11224,2.24142,-1.00588,50,0.82958,4.08803,-89.93285,10.18963,-0.8913,15.65975,-30.37787,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,5da04400-addc-11f0-be4b-cd08b4f7fef8,86.65831,4.64612,,,,,,,,,2025-10-20,17:44:01.57,2025-10-20T13:44:01.5790000-04:00,2025-10-20T17:44:01.5790000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.1438,-87.8441,7.82988,1.91848,6.13774,-15.18894,-0.46854,3.96915,-0.44565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,24f8dde1-439a-47d4-b1f4-43942acd5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2025-10-20,13:44:17.61,14,1,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,0,0,Curveball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,59.26923,7.124487,-3.202688,1454.385744,154.195287,11:15,1.98696,0.6419,4.99052,-33.47372,4.06638,-1.52516,3.7784,-1.53277,54.69792,-1.8018,-3.597634,0.44098,22.33561,-6.95028,-46.98117,1165.557104,,,,7.9262,7.9262,-52.195149,0.348033,0.61181,2.70095,-1.30388,50,0.2294,4.76263,-87.87866,14.83787,0.47331,13.69869,-30.08455,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,67348170-addc-11f0-be4b-cd08b4f7fef8,85.47423,4.57131,,,,3.33028,,,,,2025-10-20,17:44:17.61,2025-10-20T13:44:17.6190000-04:00,2025-10-20T17:44:17.6190000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.00473,-85.98849,6.84934,1.99037,10.68674,-15.04227,-0.64222,4.82794,0.23665,69.558993,-2.60711,22.19492,-2.13479,,,,,,,3.33145,-4.00823,-15.9968,,,,,,,1.93722,-23.78424,0.64144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,75aae3ee-c5d3-40e6-84e8-339516593b82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2025-10-20,13:45:34.52,14,2,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,0,1,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,61.24028,5.681648,-2.552552,1424.166371,27.457636,7:00,1.86341,0.42819,4.5773,-35.50392,0.36567,-0.29783,2.59013,-1.24636,56.48237,-3.687391,-2.629024,0.431057,,,,,,,,,,,,-0.525,-0.76264,-0.94282,50,0.47444,4.03403,-91.13352,12.95988,-0.43447,15.38969,-32.80518,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,95072850-addc-11f0-be4b-cd08b4f7fef8,87.4419,4.75791,,,,,,,,,2025-10-20,17:45:34.52,2025-10-20T13:45:34.5260000-04:00,2025-10-20T17:45:34.5260000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.4179,-89.15621,7.69484,1.86879,8.74497,-16.40259,-0.4281,3.97821,-0.21723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,269ce8ac-c8a0-49e9-8c1e-344cf4b6d0e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2025-10-20,13:45:51.99,14,3,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,1,0,2,Changeup,,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,50.5836,5.960766,0.200829,1486.306616,161.392279,11:30,2.05157,0.25241,4.74103,-40.69876,11.58371,-3.43106,2.5068,0.09562,46.57815,-4.921909,-0.685128,0.520415,,,,,,,,,,,,3.59713,10.9565,-0.1936,50,0.52553,-0.54222,-75.30053,11.74073,2.02479,10.81801,-26.00676,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,9f7aa230-addc-11f0-be4b-cd08b4f7fef8,72.4277,4.00544,,,,,,,,,2025-10-20,17:45:51.99,2025-10-20T13:45:51.9920000-04:00,2025-10-20T17:45:51.9920000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.2506,-73.5932,5.40901,2.0546,7.63628,-13.00338,-0.25395,-0.22266,1.0124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,85943338-a0b3-427e-9072-839a23372210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2025-10-20,13:46:50.92,15,1,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,2,0,0,Changeup,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,48.68776,4.932819,-0.808112,1393.863331,160.26653,11:15,2.05988,0.3598,4.66352,-43.65802,13.94946,-4.32233,1.60847,-0.52115,44.22872,-6.802615,-1.922197,0.546275,,,,,,,,,,,,4.03587,13.51666,-0.5053,50,0.74586,0.71412,-72.84346,10.16076,2.07134,12.12012,-25.23688,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,c29ec200-addc-11f0-be4b-cd08b4f7fef8,68.99908,4.45904,,,,,,,,,2025-10-20,17:46:50.92,2025-10-20T13:46:50.9290000-04:00,2025-10-20T17:46:50.9290000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.32457,-70.87421,6.06006,2.06364,6.06034,-12.61844,-0.36193,1.05066,1.03567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,f9ec1e7d-0b3c-4ef2-b3e1-3856242a6852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2025-10-20,13:47:08.56,15,2,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,2,0,1,Curveball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,60.26047,5.550342,-3.36206,1397.906472,203.812445,12:45,1.81675,0.46485,4.29637,-32.94262,5.39323,1.8448,2.70117,-1.57189,54.58026,-3.165508,-2.892534,0.445629,,,,,,,,,,,,-3.1604,4.0624,-1.13606,50,0.51142,5.43714,-89.84839,12.12477,-2.48385,17.68759,-28.98128,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,cd160c70-addc-11f0-be4b-cd08b4f7fef8,84.58248,5.68021,,,,,,,,,2025-10-20,17:47:08.56,2025-10-20T13:47:08.5640000-04:00,2025-10-20T17:47:08.5640000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.69553,-87.59472,8.8438,1.82105,8.43212,-14.49064,-0.46345,5.12066,-1.24192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,edde4e59-e17e-4227-b37a-bf3132956e6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2025-10-20,13:48:06.70,15,3,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,2,0,2,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,60.4642,2.141464,-1.224301,1415.174148,233.547943,1:45,1.87805,0.31556,4.82986,-34.20104,2.1765,1.46473,0.4026,-0.34785,55.62341,-6.990175,-0.843802,0.434098,,,,,,,,,,,,-1.99543,2.11547,-0.57656,50,1.19361,2.08699,-90.76556,7.22329,-1.60754,17.5265,-30.4698,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,efbdf760-addc-11f0-be4b-cd08b4f7fef8,86.82928,4.84079,,,,,,,,,2025-10-20,17:48:06.70,2025-10-20T13:48:06.7020000-04:00,2025-10-20T17:48:06.7020000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.16529,-88.45081,8.76325,1.88186,3.19908,-15.2349,-0.31495,1.87468,-0.80377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5961c94a-7852-4287-a034-72743ecf538a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2025-10-20,13:48:40.35,15,4,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Moore, Malone",100000002641,Right,PUR_BOI_SB,Undefined,1,Top,2,1,2,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,59.78742,6.190389,-3.837024,1519.468385,154.402862,11:15,1.84964,0.51675,4.65797,-32.97537,4.52583,-1.72791,3.11581,-2.10379,55.27652,-2.533067,-4.280227,0.440752,,,,,,,,,,,,0.58138,3.55083,-1.29044,50,0.35262,5.78434,-88.63927,13.24659,0.45819,13.78356,-29.37562,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251020-BittingerStadium-Private-2,03d53f10-addd-11f0-be4b-cd08b4f7fef8,85.51855,4.5109,,,,,,,,,2025-10-20,17:48:40.35,2025-10-20T13:48:40.3530000-04:00,2025-10-20T17:48:40.3530000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,2f0b6c4e-1b16-4755-8ce1-f0ad9acfecc8,38.33495,-86.80638,6.89178,1.85438,9.34033,-14.68781,-0.51721,5.84527,0.22909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,c8ac2f7e-d837-4e51-9bfa-bb7cf4c0c411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
