PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
43,2025-10-24,17:34:36.79,3,6,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Fontenot, Bri",1000000001385,Right,PUR_BOI_SB,Undefined,1,Bottom,1,1,2,Riseball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,64.62948,4.523038,-0.159291,1699.035921,155.506851,11:15,1.75431,0.02807,6.04939,-20.49635,9.39721,-3.88181,2.85726,-0.39421,58.93838,-1.21856,-1.200431,0.393514,58.95233,76.005055,150.917437,2722.788687,,,,,18.66212,,,4.30666,9.23642,-0.03363,50,0.51747,-0.23705,-97.14893,10.68931,3.95754,20.66455,-23.68638,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,3db42a60-b121-11f0-baed-39b30ccfe148,95.78422,5.6911,,,,56.75163,,2.81084,3.06019,0.33327,2025-10-24,21:34:36.79,2025-10-24T17:34:36.7920000-04:00,2025-10-24T21:34:36.7920000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,36.94612,-94.33138,10.33227,1.75475,7.45974,-11.84319,-0.02917,0.30255,1.97877,350.883829,2.81084,-18.27364,-6.66275,3.32935,-0.99948,0.24524,-0.03829,-0.00564,0.00371,3.06019,83.89679,-29.87598,4.00088,-0.70726,0.05151,0.06648,-0.05515,0.0153,0.33327,10.16369,-3.41507,1.49673,-0.42739,0.09913,-0.01111,-0.00551,0.00237,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,2735e6bb-9929-43f3-8f0b-20ed64ef2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2025-10-24,17:35:00.26,3,7,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Fontenot, Bri",1000000001385,Right,PUR_BOI_SB,Undefined,1,Bottom,1,1,2,Curveball,,InPlay,Undefined,Popup,Out,1,1,,65.09361,4.43472,-1.423705,1628.385478,130.13471,10:15,1.78667,-0.03257,5.1308,-25.71423,4.90599,-4.89626,2.47178,-1.34657,60.19876,-2.49467,-2.702716,0.398268,61.82763,37.561564,14.227709,2642.390312,104.14516,50.73576,35.40868,176.85766,172.27924,21.262982,3.859547,4.81225,4.19339,-0.236,50,0.63853,1.83368,-97.28334,10.89156,4.53064,17.76468,-28.22604,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,4bd32010-b121-11f0-baed-39b30ccfe148,94.64086,4.89485,,,,51.48035,,2.54013,2.68626,1.28987,2025-10-24,21:35:00.26,2025-10-24T17:35:00.2690000-04:00,2025-10-24T21:35:00.2690000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.86603,-95.04176,8.88234,1.78814,7.32995,-14.11302,0.03144,2.40537,2.26532,193.820516,2.54119,69.64707,-15.98218,4.07511,-0.61124,-0.0058,0.02253,-0.00343,0.00014,2.68591,55.2859,-16.73756,0.48288,0.22637,-0.17639,0.06848,-0.01302,0.00094,1.28991,17.66556,-1.09104,0.39092,-0.08814,0.01055,0.00049,-0.0003,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,10f1de36-4701-4497-8670-1800619adb35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2025-10-24,17:35:35.12,4,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Krantz, Jensen",100000001225,Right,PUR_BOI_SB,Undefined,1,Bottom,2,0,0,Riseball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,64.43754,3.934706,0.767033,1803.399742,173.448724,11:45,1.70513,0.15483,5.90413,-18.83745,11.29213,-1.20043,2.58964,0.53246,59.08589,-1.330539,0.446292,0.395064,,,,,,,,,,,,1.59193,11.59721,0.0263,50,0.629,-1.44128,-96.64689,9.40366,1.4626,19.07923,-21.51903,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,607da710-b121-11f0-baed-39b30ccfe148,95.40837,5.35165,,,,,,,,,2025-10-24,21:35:35.12,2025-10-24T17:35:35.1210000-04:00,2025-10-24T21:35:35.1210000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.08886,-94.06355,9.53961,1.705,6.48997,-10.75952,-0.15545,-1.24324,0.7313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2b83ea6a-859d-4c71-af50-ec8a1380efc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2025-10-24,17:35:56.06,4,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Krantz, Jensen",100000001225,Right,PUR_BOI_SB,Undefined,1,Bottom,2,0,1,Riseball,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,65.01177,4.271545,0.626654,1713.789007,153.084029,11:00,1.76373,0.13935,5.86697,-21.09127,8.56548,-3.93142,2.67398,0.20239,59.64026,-1.583166,-0.422509,0.391952,,,,,,,,,,,,4.53599,8.46174,0.0291,50,0.60053,-1.55502,-97.47199,10.32117,4.24219,19.30059,-24.26038,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,6cf46b00-b121-11f0-baed-39b30ccfe148,96.1659,5.37151,,,,,,,,,2025-10-24,21:35:56.06,2025-10-24T17:35:56.0630000-04:00,2025-10-24T21:35:56.0630000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.12696,-94.88875,9.6503,1.76464,7.07409,-12.13019,-0.14103,-0.98723,2.12109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,14d9eb6c-087d-474f-9b91-c9cb2cba2e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2025-10-24,17:36:13.05,4,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Krantz, Jensen",100000001225,Right,PUR_BOI_SB,Undefined,1,Bottom,2,0,2,Riseball,,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,64.24336,4.994475,0.567275,1679.709485,155.638728,11:15,1.72725,0.23185,6.10108,-21.50824,8.513,-3.48225,3.0359,0.29298,58.88979,-1.009413,-0.367821,0.394354,,,,,,,,,,,,4.05138,8.28087,-0.07681,50,0.36596,-1.39007,-96.24914,11.56875,3.69607,18.76214,-24.61945,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,77205490-b121-11f0-baed-39b30ccfe148,95.58033,5.35357,,,,,,,,,2025-10-24,21:36:13.05,2025-10-24T17:36:13.0500000-04:00,2025-10-24T21:36:13.0500000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,36.89225,-93.65916,9.38107,1.72837,8.17021,-12.30972,-0.23348,-0.87986,1.84803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,dd1059d2-8a43-4f39-bcac-a7990b164dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2025-10-24,17:36:40.26,5,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Armstrong, Ansley",100000001217,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,0,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,65.81331,2.602352,2.089029,1712.326506,162.406615,11:30,1.77143,0.0644,5.92992,-20.18828,8.57292,-2.46284,1.71063,1.15968,60.5413,-3.01168,1.430784,0.385989,,,,,,,,,,,,3.55043,9.05536,0.42733,50,0.98657,-3.94089,-98.9111,7.4798,3.41128,20.2062,-23.47363,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,87409880-b121-11f0-baed-39b30ccfe148,97.65163,5.27201,,,,,,,,,2025-10-24,21:36:40.26,2025-10-24T17:36:40.2630000-04:00,2025-10-24T21:36:40.2630000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.06677,-96.23276,10.1031,1.77181,4.36836,-11.73681,-0.06508,-3.48872,1.70564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,bd70ca02-3929-4b6b-9d2c-042120199b10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2025-10-24,17:36:59.45,5,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Armstrong, Ansley",100000001217,Right,PUR_BOI_SB,Undefined,1,Bottom,0,1,0,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,64.90872,2.852034,-1.921304,1450.782357,152.28169,11:00,1.68542,0.01256,5.00806,-23.39005,7.71311,-3.60358,1.55941,-1.51468,59.82124,-3.466659,-2.859868,0.401396,,,,,,,,,,,,3.10831,7.7139,-0.39481,50,0.9038,2.86304,-97.1726,7.82003,2.90081,18.62637,-24.97507,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,92bde140-b121-11f0-baed-39b30ccfe148,93.90326,5.08749,,,,,,,,,2025-10-24,21:36:59.45,2025-10-24T17:36:59.4550000-04:00,2025-10-24T21:36:59.4550000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.98582,-94.84172,9.31319,1.68684,4.69469,-12.48753,-0.01382,3.22605,1.45041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,f7462229-a84f-4ecb-a2ff-b4620e75e7f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2025-10-24,17:37:22.35,5,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Armstrong, Ansley",100000001217,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,0,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,66.26248,4.913861,-1.433686,1799.298814,137.346557,10:30,1.63472,-0.00568,5.6364,-22.44564,6.25788,-5.11957,2.85572,-1.33198,61.35367,-1.226015,-2.789454,0.385602,,,,,,,,,,,,5.10937,5.78024,-0.27521,50,0.34488,1.83545,-98.94152,11.70447,4.99575,17.79583,-26.52236,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,a0618c70-b121-11f0-baed-39b30ccfe148,97.74966,4.90881,,,,,,,,,2025-10-24,21:37:22.35,2025-10-24T17:37:22.3580000-04:00,2025-10-24T21:37:22.3580000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.3586,-96.64107,8.89792,1.63631,8.27594,-13.26118,0.0038,2.48124,2.49787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,fb52d420-14a7-4cf3-9ca6-7fb6b1d04ad5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2025-10-24,17:37:38.28,5,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Armstrong, Ansley",100000001217,Right,PUR_BOI_SB,Undefined,1,Bottom,0,3,0,Other,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,64.56977,4.888821,0.84316,1740.125476,140.218958,10:45,1.71035,-0.11021,5.57115,-23.88415,6.60256,-4.82689,2.80059,0.01754,59.43088,-1.648946,-0.433778,0.397399,,,,,,,,,,,,5.48618,6.08449,0.32673,50,0.42416,-1.99219,-96.53723,11.51678,5.06957,17.9428,-26.55161,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,a9e3c880-b121-11f0-baed-39b30ccfe148,94.84784,5.13889,,,,,,,,,2025-10-24,21:37:38.28,2025-10-24T17:37:38.2860000-04:00,2025-10-24T21:37:38.2860000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.42299,-94.17061,8.9714,1.71224,8.01467,-13.27581,0.10806,-1.32352,2.53479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,f95fcaec-544b-4396-ac8f-bd9a84d0be31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2025-10-24,17:37:55.91,5,5,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Armstrong, Ansley",100000001217,Right,PUR_BOI_SB,Undefined,1,Bottom,0,3,1,Curveball,,BallCalled,Walk,Undefined,Undefined,0,0,,65.47652,2.645517,-1.055267,1527.148072,144.990719,10:45,1.70127,0.08373,5.87536,-23.27749,5.64071,-3.43083,1.41167,-0.85991,60.7263,-3.767319,-1.971489,0.387041,,,,,,,,,,,,3.42587,5.92024,-0.29595,50,0.88797,1.36982,-98.15801,7.89621,3.28299,18.11518,-26.50076,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,b464afe0-b121-11f0-baed-39b30ccfe148,97.3862,4.75023,,,,,,,,,2025-10-24,21:37:55.91,2025-10-24T17:37:55.9110000-04:00,2025-10-24T21:37:55.9110000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.11942,-95.75138,9.05759,1.70313,4.37554,-13.25038,-0.08499,1.80597,1.64149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,0bdafd3b-f87c-45dc-8c10-f57d6f185c41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2025-10-24,17:38:22.94,6,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,0,Other,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,63.92439,5.76322,0.906428,1537.637516,135.257418,10:30,1.70963,0.08464,5.20336,-26.66127,5.02658,-4.19709,3.16007,0.31047,59.01124,-1.425511,-0.19194,0.405152,57.92961,5.269938,177.475569,1466.049546,,,,47.75954,24.86044,173.473965,0.59701,4.8061,3.99209,0.13629,50,0.25981,-1.99732,-95.30433,13.05472,4.35554,16.65072,-28.5562,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,c47403e0-b121-11f0-baed-39b30ccfe148,93.03289,4.91315,,,,3.79274,,1.97426,3.10066,-0.30873,2025-10-24,21:38:22.94,2025-10-24T17:38:22.9440000-04:00,2025-10-24T21:38:22.9440000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.79297,-93.14722,8.32536,1.71143,9.35524,-14.2781,-0.08591,-1.43305,2.17777,60.818489,1.99019,-84.87388,3.40739,,,,,,,3.10489,7.70948,-21.63634,,,,,,,-0.31545,3.87648,9.63957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,1b83c39f-0d91-4574-b00e-b5597e234a61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2025-10-24,17:38:47.43,6,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,1,Changeup,,BallCalled,Undefined,Undefined,Undefined,0,0,,54.56668,8.103331,-2.023637,1806.848752,162.289743,11:30,1.90231,-0.14464,5.17855,-31.14073,13.88765,-3.99925,4.49381,-1.76423,49.1076,-0.401065,-3.06572,0.482964,,,,,,,,,,,,3.33658,12.20654,-0.26519,50,-0.09195,2.51708,-81.16274,14.96001,2.13279,14.74394,-24.37147,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,d326ae10-b121-11f0-baed-39b30ccfe148,78.04403,5.45908,,,,,,,,,2025-10-24,21:38:47.43,2025-10-24T17:38:47.4300000-04:00,2025-10-24T21:38:47.4300000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.81075,-78.91739,7.37197,1.90369,11.2485,-12.18574,0.14286,2.84188,1.06639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,ecc24aa8-701e-4b5b-a2a3-a7410f68446f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2025-10-24,17:39:05.45,6,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,1,1,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,63.67326,3.998416,-2.692341,1455.728154,117.92847,10:00,1.77101,-0.02573,5.7518,-27.90214,3.21799,-4.46583,1.95319,-2.08286,58.64918,-3.644473,-3.877184,0.401506,,,,,,,,,,,,3.91114,2.71559,-0.54311,50,0.63185,3.94854,-95.37729,10.4448,3.50741,18.28652,-29.73878,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,ddf56750-b121-11f0-baed-39b30ccfe148,93.87762,5.02408,,,,,,,,,2025-10-24,21:39:05.45,2025-10-24T17:39:05.4580000-04:00,2025-10-24T21:39:05.4580000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.24306,-92.89923,9.14326,1.7742,6.41481,-14.86939,0.02418,4.42384,1.75371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,4c1e45b4-1900-4600-a371-b842b2ed0bbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2025-10-24,17:39:26.49,6,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,1,Other,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,63.59556,5.729572,-0.090641,1675.559491,130.179127,10:15,1.7872,0.13501,5.71836,-26.65592,4.82969,-4.64803,3.16438,-0.30906,58.0359,-1.594185,-1.324514,0.403857,57.01319,49.22385,157.651822,1817.447584,,,,,27.38798,,,5.07768,3.64937,-0.12189,50,0.27275,-0.41323,-95.25344,13.15847,4.50915,19.18634,-28.93328,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,ea591870-b121-11f0-baed-39b30ccfe148,93.33119,5.55967,,,,30.42188,,2.17939,3.1721,0.29361,2025-10-24,21:39:26.49,2025-10-24T17:39:26.4910000-04:00,2025-10-24T21:39:26.4910000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.27717,-92.65533,9.59317,1.78932,9.24048,-14.46664,-0.1365,0.19738,2.25457,330.520716,2.17939,-50.50996,0.19732,1.32823,-1.22381,2.02242,-0.94243,-1.91398,1.87944,3.1721,63.32226,-26.76925,3.20068,-1.09494,0.93856,0.43157,-2.47233,1.77915,0.29361,20.76559,-5.97849,1.51924,-0.79055,1.03901,-0.00387,-1.9102,1.50873,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,62a7bd1a-f99d-4838-a1ce-236feb65b260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2025-10-24,17:39:52.06,6,5,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Sarago, Kate",1000000001388,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,2,Changeup,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,55.8393,6.162163,0.581078,1707.791964,162.134578,11:30,2.02434,-0.03049,5.49527,-28.02025,13.64969,-3.99914,3.58583,0.00225,50.64744,-1.575846,-0.473389,0.464604,52.94563,38.053806,-49.034088,1726.854494,,,,136.38377,118.55153,-54.451051,2.994979,4.58622,13.01493,0.18425,50,0.4247,-1.25839,-83.59465,12.31892,3.11399,15.50874,-23.33708,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,f9ca0990-b121-11f0-baed-39b30ccfe148,81.12809,5.19185,,,,36.60622,,2.86531,3.99245,-0.11003,2025-10-24,21:39:52.06,2025-10-24T17:39:52.0640000-04:00,2025-10-24T21:39:52.0640000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.49893,-81.24231,7.75437,2.02476,8.7792,-11.66854,0.0292,-0.78607,1.55699,146.396498,2.8652,40.09274,-8.98554,2.35825,-0.60133,0.18629,-0.05598,0.01049,-0.0008,3.99252,47.86289,-19.01392,1.2689,-0.16383,-0.00234,0.00314,0.00124,-0.00032,-0.10994,-46.17521,5.18748,-1.15642,0.27268,-0.08951,0.02794,-0.00497,0.00034,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,1863cc3a-37f1-4876-b836-e23d736912ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
