PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
201,2025-10-26,16:06:33.40,14,1,"Gusel, Ava",100000004075,Left,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,5,Bottom,2,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,61.98959,7.27116,1.449597,1456.305368,74.060482,8:30,1.6636,0.75589,5.41183,-35.05852,-1.37083,-8.01367,3.35871,1.00342,56.75281,-2.178756,-0.655723,0.417741,,,,,,,,,,,,9.0502,-3.30355,-0.39215,50,-0.19978,-3.21688,-92.30974,16.10537,7.63396,16.61146,-34.96064,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,4559a1f0-b2a7-11f0-8ec5-a97c37129981,90.22923,5.23678,,,,,,,,,2025-10-26,20:06:33.40,2025-10-26T16:06:33.4015488-04:00,2025-10-26T20:06:33.4015488Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.58446,-90.04781,8.30573,1.66913,11.34489,-17.48032,-0.75941,-2.17739,3.81698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,c85619f3-42f9-4e64-8798-225388ccc187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2025-10-26,16:06:46.88,14,2,"Gusel, Ava",100000004075,Left,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,5,Bottom,2,1,0,Fastball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,63.3531,5.258137,-0.187561,1390.269105,51.217008,7:45,1.67915,0.7659,5.51518,-36.53569,-4.56488,-6.82437,1.95389,0.07913,58.0923,-4.631813,-1.989906,0.406957,,,,,,,,,,,,7.32138,-6.33374,-0.7614,50,0.23359,-0.48413,-94.94481,13.38408,6.47392,18.77451,-37.77467,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,4d636ed0-b2a7-11f0-8ec5-a97c37129981,92.62023,5.2608,,,,,,,,,2025-10-26,20:06:46.88,2025-10-26T16:06:46.8891136-04:00,2025-10-26T20:06:46.8891136Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.48207,-92.43636,9.38726,1.68466,8.33703,-18.88733,-0.7683,0.38085,3.23696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,c7080cdb-fa9c-42f7-8e85-d1a83f6d9875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2025-10-26,16:07:07.12,14,3,"Gusel, Ava",100000004075,Left,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,5,Bottom,2,1,1,Screwball,,BallCalled,Undefined,Undefined,Undefined,0,0,,62.82812,6.956669,0.795376,1420.284879,26.540282,7:00,1.64553,0.78339,5.49339,-36.88451,-4.54091,-2.67244,2.97584,1.06172,58.01929,-2.97022,0.091364,0.409322,,,,,,,,,,,,3.13197,-6.50922,-0.5922,50,-0.1788,-1.60757,-93.51794,16.10057,2.73875,15.75786,-37.86604,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,59797520-b2a7-11f0-8ec5-a97c37129981,92.08496,4.80883,,,,,,,,,2025-10-26,20:07:07.12,2025-10-26T16:07:07.1258112-04:00,2025-10-26T20:07:07.1258112Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.50423,-91.38814,7.87893,1.65146,10.98268,-18.93302,-0.78446,-1.2374,1.36937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,bd91eaa0-3f81-411e-b71a-a5fa2ba63be3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2025-10-26,16:07:21.77,14,4,"Gusel, Ava",100000004075,Left,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,5,Bottom,2,2,1,Screwball,,BallCalled,Undefined,Undefined,Undefined,0,0,,62.69079,4.801287,2.089126,1412.254676,16.522651,6:30,1.67975,0.79903,5.29826,-38.3412,-5.60595,-1.91551,1.53445,1.96302,58.07978,-5.477502,1.586465,0.411793,,,,,,,,,,,,2.72854,-6.92902,-0.33843,50,0.35262,-3.63151,-93.6765,12.57826,2.38258,16.43647,-38.2245,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,622f6080-b2a7-11f0-8ec5-a97c37129981,91.53243,4.61101,,,,,,,,,2025-10-26,20:07:21.77,2025-10-26T16:07:21.7740800-04:00,2025-10-26T20:07:21.7740800Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.69941,-91.49279,8.21824,1.68639,7.49984,-19.11225,-0.79988,-3.31496,1.19129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,b55b9abd-0ba5-4cd2-b76f-364d8335ffd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2025-10-26,16:07:39.36,14,5,"Gusel, Ava",100000004075,Left,DEP_BLU_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,5,Bottom,2,3,1,Fastball,,InPlay,Undefined,GroundBall,Error,0,1,,62.91594,4.857988,0.194585,1394.45373,53.061216,7:45,1.6848,0.85861,5.38049,-35.69203,-3.04862,-5.30985,1.78742,0.53907,57.6911,-4.782396,-1.20298,0.411215,70.10134,-59.799885,35.530893,,,,,2.16797,2.16797,1.713244,0.019975,5.80044,-4.56248,-0.78178,50,0.35066,-0.92723,-94.31518,12.46857,5.05905,18.57976,-36.15339,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,6caa7b80-b2a7-11f0-8ec5-a97c37129981,91.66112,5.22484,,,,1.77965,,1.32407,1.77965,-0.53712,2025-10-26,20:07:39.36,2025-10-26T16:07:39.3643008-04:00,2025-10-26T20:07:39.3643008Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.61646,-91.84327,9.28988,1.68955,7.65862,-18.07669,-0.86037,-0.25416,2.52952,,1.32372,42.19907,,,,,,,,1.7804,-89.09404,,,,,,,,-0.53738,30.13465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,7f9213d2-310a-41f9-989e-6e122b85c603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2025-10-26,16:08:09.68,15,1,"Gusel, Ava",100000004075,Left,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,5,Bottom,2,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,62.37283,6.529343,0.078486,1406.617657,108.897507,9:45,1.76608,1.36669,5.39278,-32.61175,1.2013,-0.27984,3.19061,1.39295,56.19474,-2.33926,0.00493,0.418517,,,,,,,,,,,,0.32835,-0.68035,-1.34814,50,0.09484,-0.1574,-93.40291,14.65191,0.27645,20.20425,-32.74686,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,7ecef3e0-b2a7-11f0-8ec5-a97c37129981,90.06184,6.17809,,,,,,,,,2025-10-26,20:08:09.68,2025-10-26T16:08:09.6896000-04:00,2025-10-26T20:08:09.6896000Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.60034,-90.68104,10.10213,1.77155,10.24033,-16.37343,-1.36684,-0.12016,0.13823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,31d24d18-37b3-4cfb-9d92-b454cfdf9fab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2025-10-26,16:08:24.85,15,2,"Gusel, Ava",100000004075,Left,DEP_BLU_SB,"Polar, Moriah",100000001236,Right,PUR_BOI_SB,Undefined,5,Bottom,2,1,0,Fastball,,InPlay,Undefined,GroundBall,Out,1,0,,57.25768,6.218849,1.158048,1325.115455,38.782299,7:15,1.59792,0.78919,5.1539,-43.44991,-3.16221,-3.52866,1.94754,1.23154,52.18165,-5.448287,0.236588,0.456833,45.83209,5.493084,12.909343,1697.846879,,,,39.05141,37.19573,10.94371,0.572059,4.21544,-5.18217,-0.52185,50,-0.05215,-2.08385,-85.66705,14.09038,3.01526,15.95998,-35.88081,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,87cf55c0-b2a7-11f0-8ec5-a97c37129981,82.50811,5.07602,,,,2.69098,,2.73449,2.1208,-1.21521,2025-10-26,20:08:24.85,2025-10-26T16:08:24.8566272-04:00,2025-10-26T20:08:24.8566272Z,,V3 - Softball,,,,"Levine, Zoe",100000004082,Right,DEP_BLU_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.84303,-83.37142,7.97999,1.60339,8.92941,-17.9404,-0.79039,-1.65015,1.50763,318.13618,2.73621,65.1781,-5.14013,,,,,,,2.12956,6.2304,-17.42434,,,,,,,-1.21676,14.98502,0.1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,b186bd27-2573-4935-aa30-37fe05743a0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2025-10-26,16:10:31.11,1,1,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Adams, Jollie",100000004093,Right,DEP_BLU_SB,Undefined,6,Top,0,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,"fast out
",61.23236,6.499738,2.381975,2091.779141,42.012012,7:30,1.94742,0.31515,5.25333,-37.69266,-2.96008,-3.51748,2.94907,1.53326,56.2349,-3.608577,1.462145,0.42417,,,,,,,,,,,,4.52544,-4.62465,0.21526,50,0.26444,-4.16719,-91.23091,14.87238,3.73362,16.06047,-35.98952,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,d30ecb10-b2a7-11f0-8ec5-a97c37129981,88.86164,4.99746,,,,,,,,,2025-10-26,20:10:31.11,2025-10-26T16:10:31.1120000-04:00,2025-10-26T20:10:31.1120000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.74298,-89.04702,8.03023,1.95405,9.97855,-17.99476,-0.31688,-3.65949,1.86681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,1c69edeb-4e08-4636-aa4b-7498b704e523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2025-10-26,16:10:47.41,1,2,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Adams, Jollie",100000004093,Right,DEP_BLU_SB,Undefined,6,Top,0,1,0,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,61.41432,6.194036,1.481489,1057.048342,37.554472,7:15,1.93816,0.23932,5.15292,-37.08018,-2.59126,-2.67291,2.80325,0.95876,56.70771,-3.719684,0.783561,0.422679,,,,,,,,,,,,3.30201,-4.0928,0.09108,50,0.33863,-2.65238,-91.48816,14.33657,2.75745,15.35149,-35.59186,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,dcc7ce90-b2a7-11f0-8ec5-a97c37129981,89.17499,4.70662,,,,,,,,,2025-10-26,20:10:47.41,2025-10-26T16:10:47.4185216-04:00,2025-10-26T20:10:47.4185216Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.84389,-89.42513,7.67574,1.94388,9.55352,-17.79593,-0.24047,-2.28182,1.37873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,eb291111-7d0d-4a93-b860-15883675f3be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2025-10-26,16:11:10.31,1,3,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Adams, Jollie",100000004093,Right,DEP_BLU_SB,Undefined,6,Top,0,2,0,Fastball,,InPlay,Undefined,LineDrive,Out,1,0,,60.88531,4.686834,0.54477,887.925072,26.64159,7:00,1.99272,0.34056,5.30236,-37.831,-3.12095,-2.02516,1.81471,0.51677,56.34138,-5.483199,0.012775,0.424032,49.46488,11.995677,-13.496587,1273.216358,,,,75.031,72.30019,-16.635925,1.165977,2.3765,-4.48733,-0.20982,50,0.68288,-1.09444,-91.09645,12.06378,1.95658,15.9086,-35.86849,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,ea716d30-b2a7-11f0-8ec5-a97c37129981,88.89047,4.54394,,,,5.70997,,1.36116,1.85339,-0.50651,2025-10-26,20:11:10.31,2025-10-26T16:11:10.3110656-04:00,2025-10-26T20:11:10.3110656Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.6954,-88.92168,7.9543,1.99689,7.16042,-17.93424,-0.34115,-0.82697,0.97829,127.070926,1.36116,69.00439,-9.00635,1.82462,-0.37376,0.05884,-0.00709,0.00234,-0.00041,1.85339,15.0783,-15.08936,0.69533,-0.02517,0.00792,0.00404,-0.00106,-4E-05,-0.50651,-16.56214,-1.76627,0.67202,-0.21939,0.04558,-0.00993,0.00197,-0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,7dadeef6-cf4d-46e4-8528-55944791a238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2025-10-26,16:11:46.06,2,1,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Poe, Addy",100000004090,Right,DEP_BLU_SB,Undefined,6,Top,1,0,0,Curveball,,InPlay,Undefined,FlyBall,Out,1,0,,63.23936,3.150078,0.212605,959.050234,132.853781,10:30,1.96316,0.21071,4.94032,-26.96848,6.08693,-5.51146,1.73243,-0.11261,57.95312,-4.121021,-1.222114,0.413802,65.07811,29.714228,-10.744916,1389.652143,108.78165,41.76218,-16.32505,206.22605,201.1487,-7.36529,3.598677,5.9354,5.73461,-0.13278,50,1.10145,-0.95686,-94.89631,8.49992,5.23067,19.06048,-27.12033,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,ffb48ab0-b2a7-11f0-8ec5-a97c37129981,91.08806,5.28624,,,,41.91531,,2.68955,2.0344,0.0572,2025-10-26,20:11:46.06,2025-10-26T16:11:46.0601344-04:00,2025-10-26T20:11:46.0601344Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,38.05551,-92.46607,9.53024,1.96476,5.04204,-13.56016,-0.21227,-0.28994,2.61533,193.834206,2.68984,81.43596,-13.61387,3.1429,-0.59001,0.10434,-0.02424,0.00517,-0.00047,2.0345,47.30499,-14.47798,0.01508,0.36136,-0.23667,0.09098,-0.01766,0.00132,0.05708,-15.45181,4.90946,-1.38221,0.30045,-0.05122,0.00797,-0.00127,0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,ca9d262a-a1fe-4d1c-87db-13cf5a5408dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2025-10-26,16:12:21.29,3,1,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Burdick, Addi",100000004073,Right,DEP_BLU_SB,Undefined,6,Top,2,0,0,Changeup,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,54.25682,5.031849,-0.347054,726.134547,112.394491,9:45,2.06267,0.66043,5.04512,-40.41916,4.49819,-7.67933,1.91161,-0.20084,49.697,-5.84717,-2.348051,0.482368,51.12569,29.089304,53.946629,2982.393091,,,,123.819,81.38372,62.552896,2.404985,7.99233,3.57729,-0.68794,50,0.69658,-0.22151,-81.2561,11.36087,5.15593,14.12529,-29.86629,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,14ba5110-b2a8-11f0-8ec5-a97c37129981,78.14042,4.55983,,,,22.16313,,0.63713,1.67354,-0.04799,2025-10-26,20:12:21.29,2025-10-26T16:12:21.2973568-04:00,2025-10-26T20:12:21.2973568Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.95012,-79.13366,7.06264,2.06649,6.87324,-14.93315,-0.66302,0.55321,2.57796,227.535831,0.63714,38.56375,-9.91654,2.25853,-0.41327,0.03838,0.00951,-0.00468,0.00063,1.67353,36.4561,-17.12095,0.95744,-0.18699,0.06569,-0.02758,0.00797,-0.00093,-0.04798,52.97516,-4.49588,0.86011,-0.1141,-0.00974,0.0132,-0.00418,0.0005,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,b4418249-8d2c-4c66-8989-1242d03041de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2025-10-26,16:12:42.43,3,2,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Burdick, Addi",100000004073,Right,DEP_BLU_SB,Undefined,6,Top,2,0,1,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,62.68213,6.105884,-1.073734,927.928765,143.514062,10:45,1.94784,0.26132,4.96547,-28.12403,6.40985,-3.85181,3.52199,-0.74597,56.05803,-1.527737,-2.07436,0.422955,,,,,,,,,,,,3.45945,4.73193,-0.46788,50,0.46323,1.39177,-93.90473,13.32155,2.91711,21.56539,-28.18397,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,2155db10-b2a8-11f0-8ec5-a97c37129981,89.11694,6.6241,,,,,,,,,2025-10-26,20:12:42.43,2025-10-26T16:12:42.4368640-04:00,2025-10-26T20:12:42.4368640Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,38.02467,-91.11308,10.7827,1.95156,9.67311,-14.09199,-0.26328,1.76939,1.45855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,015fe809-c1bf-4a84-a87c-7e7c99ef32f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2025-10-26,16:13:02.69,3,3,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Burdick, Addi",100000004073,Right,DEP_BLU_SB,Undefined,6,Top,2,1,1,Curveball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,62.55278,5.243001,-0.01268,946.617491,114.13073,9:45,1.94348,0.07926,5.34363,-30.39002,3.95965,-5.79512,2.73648,-0.41169,55.26473,-3.114531,-1.535446,0.421825,53.03723,60.753981,92.919089,3341.495961,,,,,36.04683,,,6.11575,2.23366,-0.05063,50,0.57948,-0.57304,-94.3924,12.2908,5.08603,24.76867,-30.31648,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,2d618120-b2a8-11f0-8ec5-a97c37129981,89.35555,7.28805,,,,58.0557,,0.78517,2.75856,0.44359,2025-10-26,20:13:02.69,2025-10-26T16:13:02.6959360-04:00,2025-10-26T20:13:02.6959360Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.64816,-91.09362,12.38433,1.94754,8.25315,-15.15824,-0.08185,0.10433,2.54302,328.13942,0.78517,-1.93576,-2.03698,0.83511,-0.04944,-0.30407,0.35799,-0.17537,0.03263,2.75856,67.87179,-20.1153,2.04459,-0.15458,-0.40724,0.53016,-0.28581,0.0579,0.44361,37.95198,-6.92041,-0.24277,1.1813,-2.08902,1.76774,-0.70829,0.10794,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,301cffc7-2be5-4ba4-a0da-c48c1c18f9f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2025-10-26,16:13:23.25,3,4,"Perez, Brooke",1000000001389,Right,PUR_BOI_SB,"Burdick, Addi",100000004073,Right,DEP_BLU_SB,Undefined,6,Top,2,1,2,Changeup,,InPlay,Undefined,Popup,Out,1,0,,53.3718,4.728171,-0.025778,1859.129596,99.45514,9:15,1.92135,0.47642,5.1316,-43.90581,2.79295,-7.36926,1.27746,-0.15409,48.4476,-7.138022,-1.951951,0.49184,50.38813,43.986611,11.152919,3123.701325,,,,124.069,101.24687,20.852288,3.398928,7.78052,1.76772,-0.43961,50,0.59088,-0.62674,-80.2166,11.08402,4.80853,15.33938,-31.08156,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,39af1230-b2a8-11f0-8ec5-a97c37129981,76.63554,4.9242,,,,41.14784,,1.40156,1.47924,0.16002,2025-10-26,20:13:23.25,2025-10-26T16:13:23.2534016-04:00,2025-10-26T20:13:23.2534016Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.86301,-77.86112,7.66969,1.92646,6.31122,-15.54078,-0.47916,0.11165,2.40427,208.404668,1.40269,52.12813,-10.46795,2.03971,0.2869,-0.47826,0.1888,-0.03307,0.00219,1.47869,51.34034,-18.16579,1.22229,-0.1786,-0.02997,0.05186,-0.01608,0.00155,0.15975,10.29477,2.45429,-0.95137,0.13712,0.04538,-0.02386,0.00357,-0.00015,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,ee4197b5-3133-499b-8e63-c5e8fb9324b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
